ORDER_ID,REVENUE_TYPE,CUSTOMER_ID,REGION_ID,PRODUCT_LINE_ID,PRODUCT_ID,TECH_NODE_ID,CURRENCY_CODE,BOOKING_DATE,PLANNED_SHIP_DATE,SHIP_DATE,ACCEPTANCE_DATE,FOB_TERMS,REVREC_DATE,GROSS_PRICE_USD,DISCOUNT_RATE,NET_REVENUE_USD,NET_REVENUE_LOCAL,QTY,YEAR,QUARTER,MONTH,REVENUE_USD_TOTAL
ORD_000099,SPARES,CUST_NVIDIA,NA,PL_PVD,PR_PVD_001,TN_28,CAD,2024-12-19,2025-02-04,2025-02-05,2025-03-15,FOB_DESTINATION,2025-04-09,218144.79,0.0239,212931.13,287457.03,8,2025,2,4,1703449.05
ORD_000100,CAPEX_TOOL,CUST_SONY,JP,PL_PV_SOLAR,PR_PV_002,TN_06,JPY,2023-12-04,2024-02-19,2024-02-22,2024-03-18,FOB_DESTINATION,2024-04-12,19080447.48,0.1163,16861391.44,2529208715.47,2,2024,2,4,33722782.87
ORD_000101,SERVICE,CUST_UMC,TW,PL_E_BEAM,PR_EB_002,TN_03,USD,2025-05-05,2025-07-11,2025-07-12,2025-08-21,FOB_SHIP_POINT,2025-08-30,398803.03,0.129,347357.44,347357.44,4,2025,3,8,1389429.77
ORD_000102,SERVICE,CUST_INFINEON,EU,PL_CVD,PR_CVD_002,TN_14,CHF,2024-04-04,2024-04-15,2024-04-18,2024-05-25,FOB_DESTINATION,2024-05-25,958635.55,0.1679,797680.64,701958.96,4,2024,2,5,3190722.56
ORD_000103,CAPEX_TOOL,CUST_SMIC,CN,PL_PACKAGING,PR_PACK_003,TN_28,USD,2025-04-09,2025-05-28,2025-06-07,2025-07-16,FOB_SHIP_POINT,2025-08-10,46841177.06,0.2751,33955169.25,33955169.25,1,2025,3,8,33955169.25
ORD_000104,UPGRADE,CUST_ST,EU,PL_EPI,PR_EPI_003,TN_10,GBP,2023-12-10,2023-12-23,2023-12-23,2024-01-05,FOB_DESTINATION,2024-01-06,1333794.11,0.1872,1084107.85,845604.12,2,2024,1,1,2168215.7
ORD_000105,CAPEX_TOOL,CUST_SKHYNIX,KR,PL_EPI,PR_EPI_003,TN_07,USD,2025-05-02,2025-06-28,2025-07-06,2025-07-31,FOB_DESTINATION,2025-08-04,42048693.78,0.2089,33264721.65,33264721.65,1,2025,3,8,33264721.65
ORD_000106,UPGRADE,CUST_TI,NA,PL_PV_SOLAR,PR_PV_003,TN_05,CAD,2025-05-08,2025-06-24,2025-06-26,2025-07-22,FOB_DESTINATION,2025-07-28,1823529.62,0.0998,1641541.37,2216080.85,2,2025,3,7,3283082.74
ORD_000107,CAPEX_TOOL,CUST_RENESAS,JP,PL_METROLOGY,PR_MET_002,TN_45,USD,2025-05-08,2025-06-08,2025-06-17,2025-06-26,FOB_DESTINATION,2025-07-23,41032533.72,0.249,30815432.82,30815432.82,1,2025,3,7,30815432.82
ORD_000108,SERVICE,CUST_SAMSUNG,KR,PL_ION_IMPLANT,PR_IMPL_003,TN_90,USD,2025-02-08,2025-03-26,2025-03-27,2025-04-10,FOB_SHIP_POINT,2025-04-30,115083.64,0.0605,108121.08,108121.08,1,2025,2,4,108121.08
ORD_000109,CAPEX_TOOL,CUST_ST,EU,PL_EPI,PR_EPI_003,TN_65,SEK,2024-08-07,2024-11-04,2024-11-06,2024-11-29,FOB_SHIP_POINT,2024-12-10,31351190.6,0.0874,28611096.55,300416513.73,1,2024,4,12,28611096.55
ORD_000110,SPARES,CUST_SMIC,CN,PL_RTP,PR_RTP_001,TN_16,CNY,2025-01-18,2025-03-27,2025-04-04,2025-05-09,FOB_DESTINATION,2025-05-29,174288.68,0.1328,151143.14,1088230.63,1,2025,2,5,151143.14
ORD_000111,SPARES,CUST_AMD,NA,PL_PVD,PR_PVD_003,TN_45,MXN,2024-05-26,2024-06-12,2024-06-21,2024-07-17,FOB_SHIP_POINT,2024-07-21,374630.18,0.0727,347394.57,6253102.2,5,2024,3,7,1736972.83
ORD_000112,CAPEX_TOOL,CUST_BROADCOM,NA,PL_PV_SOLAR,PR_PV_002,TN_12,USD,2025-03-27,2025-06-20,2025-06-28,2025-07-09,FOB_DESTINATION,2025-07-23,25924215.94,0.2055,20596789.56,20596789.56,2,2025,3,7,41193579.13
ORD_000113,SERVICE,CUST_BROADCOM,NA,PL_RTP,PR_RTP_002,TN_03,USD,2024-10-07,2025-01-03,2025-01-06,2025-02-08,FOB_DESTINATION,2025-02-09,537114.09,0.1979,430819.21,430819.21,2,2025,1,2,861638.43
ORD_000114,CAPEX_TOOL,CUST_TSMC,TW,PL_METROLOGY,PR_MET_002,TN_10,TWD,2024-09-01,2024-11-13,2024-11-20,2024-12-01,FOB_SHIP_POINT,2024-12-01,44104640.42,0.2344,33766512.71,1080528406.56,1,2024,4,12,33766512.71
ORD_000115,SERVICE,CUST_INFINEON,EU,PL_ETCH,PR_ETCH_002,TN_45,NOK,2024-12-08,2024-12-20,2024-12-23,2025-01-02,FOB_DESTINATION,2025-01-04,108938.19,0.0351,105114.46,1135236.13,1,2025,1,1,105114.46
ORD_000116,SPARES,CUST_BROADCOM,NA,PL_RTP,PR_RTP_003,TN_28,MXN,2024-11-02,2024-12-20,2024-12-28,2025-01-26,FOB_DESTINATION,2025-02-19,469488.17,0.1224,412022.82,7416410.77,9,2025,1,2,3708205.38
ORD_000117,SPARES,CUST_ASE,TW,PL_EPI,PR_EPI_002,TN_180,USD,2023-10-23,2023-12-08,2023-12-15,2024-01-09,FOB_DESTINATION,2024-01-28,484702.49,0.022,474039.03,474039.03,5,2024,1,1,2370195.17
ORD_000118,SERVICE,CUST_AMD,NA,PL_PV_SOLAR,PR_PV_001,TN_180,CAD,2023-11-29,2024-02-17,2024-02-24,2024-03-23,FOB_SHIP_POINT,2024-04-12,1140343.36,0.0366,1098606.79,1483119.17,1,2024,2,4,1098606.79
ORD_000119,UPGRADE,CUST_BROADCOM,NA,PL_ION_IMPLANT,PR_IMPL_002,TN_06,MXN,2024-03-25,2024-05-13,2024-05-13,2024-06-18,FOB_SHIP_POINT,2024-06-28,4730607.59,0.2237,3672370.67,66102672.03,1,2024,2,6,3672370.67
ORD_000120,UPGRADE,CUST_NVIDIA,NA,PL_PVD,PR_PVD_003,TN_03,CAD,2024-01-08,2024-02-04,2024-02-04,2024-03-11,FOB_SHIP_POINT,2024-03-24,958094.54,0.0999,862380.89,1164214.2,1,2024,1,3,862380.89
ORD_000121,CAPEX_TOOL,CUST_INFINEON,EU,PL_ETCH,PR_ETCH_001,TN_07,CHF,2024-07-25,2024-09-24,2024-09-29,2024-11-02,FOB_SHIP_POINT,2024-11-16,7760875.43,0.1875,6305711.29,5549025.93,2,2024,4,11,12611422.57
ORD_000122,SERVICE,CUST_NXP,EU,PL_PVD,PR_PVD_004,TN_130,EUR,2025-02-27,2025-03-12,2025-03-20,2025-04-27,FOB_SHIP_POINT,2025-05-02,1189758.3,0.0582,1120514.37,1008462.93,2,2025,2,5,2241028.73
ORD_000123,UPGRADE,CUST_ST,EU,PL_DISPLAY,PR_DISP_001,TN_90,SEK,2025-01-09,2025-03-17,2025-03-23,2025-04-01,FOB_SHIP_POINT,2025-04-22,1530856.71,0.2371,1167890.58,12262851.13,1,2025,2,4,1167890.58
ORD_000124,SERVICE,CUST_TI,NA,PL_ETCH,PR_ETCH_004,TN_04,USD,2024-08-28,2024-11-01,2024-11-04,2024-11-11,FOB_SHIP_POINT,2024-12-09,808298.72,0.1171,713646.94,713646.94,4,2024,4,12,2854587.77
ORD_000125,UPGRADE,CUST_RENESAS,JP,PL_CMP,PR_CMP_002,TN_05,JPY,2025-07-15,2025-08-07,2025-08-09,2025-09-08,FOB_SHIP_POINT,2025-09-16,3661988.02,0.0703,3404550.26,510682539.31,1,2025,3,9,3404550.26
ORD_000126,SERVICE,CUST_SMIC,CN,PL_CVD,PR_CVD_004,TN_22,HKD,2024-10-12,2024-12-31,2025-01-02,2025-01-31,FOB_DESTINATION,2025-02-16,189701.01,0.1489,161454.53,1259345.32,1,2025,1,2,161454.53
ORD_000127,SERVICE,CUST_AMD,NA,PL_ION_IMPLANT,PR_IMPL_003,TN_28,CAD,2023-11-28,2024-01-22,2024-01-25,2024-02-01,FOB_DESTINATION,2024-02-27,566752.61,0.071,526513.17,710792.78,4,2024,1,2,2106052.68
ORD_000128,UPGRADE,CUST_RENESAS,JP,PL_DISPLAY,PR_DISP_003,TN_180,JPY,2025-03-13,2025-06-08,2025-06-13,2025-06-27,FOB_DESTINATION,2025-07-12,4807672.26,0.0709,4466808.29,670021243.96,1,2025,3,7,4466808.29
ORD_000129,UPGRADE,CUST_SAMSUNG,KR,PL_ION_IMPLANT,PR_IMPL_001,TN_65,KRW,2024-11-30,2025-01-25,2025-02-02,2025-02-14,FOB_SHIP_POINT,2025-02-23,2435172.64,0.1064,2176070.27,2937694868.86,1,2025,1,2,2176070.27
ORD_000130,SERVICE,CUST_SONY,JP,PL_E_BEAM,PR_EB_002,TN_06,JPY,2024-12-03,2025-02-10,2025-02-18,2025-03-18,FOB_DESTINATION,2025-04-08,1315566.67,0.1381,1133886.91,170083036.91,2,2025,2,4,2267773.83
ORD_000131,CAPEX_TOOL,CUST_TSMC,TW,PL_RTP,PR_RTP_001,TN_03,USD,2024-12-03,2025-01-03,2025-01-08,2025-01-29,FOB_DESTINATION,2025-02-16,32503878.56,0.1584,27355264.2,27355264.2,2,2025,1,2,54710528.4
ORD_000132,CAPEX_TOOL,CUST_QUALCOMM,NA,PL_PVD,PR_PVD_003,TN_28,MXN,2024-10-13,2024-12-24,2024-12-31,2025-01-26,FOB_SHIP_POINT,2025-02-08,39217426.42,0.0605,36844772.12,663205898.15,1,2025,1,2,36844772.12
ORD_000133,UPGRADE,CUST_AMD,NA,PL_WET_CLEAN,PR_WC_003,TN_16,MXN,2023-12-13,2024-01-21,2024-01-25,2024-02-25,FOB_DESTINATION,2024-03-07,3579935.19,0.1159,3165020.7,56970372.57,1,2024,1,3,3165020.7
ORD_000134,SPARES,CUST_AMD,NA,PL_CVD,PR_CVD_003,TN_130,USD,2024-12-21,2025-01-17,2025-01-24,2025-02-07,FOB_SHIP_POINT,2025-02-12,48482.29,0.0518,45970.9,45970.9,1,2025,1,2,45970.9
ORD_000135,CAPEX_TOOL,CUST_AMD,NA,PL_ION_IMPLANT,PR_IMPL_003,TN_22,CAD,2025-06-16,2025-07-08,2025-07-18,2025-08-01,FOB_DESTINATION,2025-08-03,10489318.94,0.2312,8064188.4,10886654.34,2,2025,3,8,16128376.8
ORD_000136,UPGRADE,CUST_AMD,NA,PL_ETCH,PR_ETCH_004,TN_16,CAD,2024-04-20,2024-07-13,2024-07-17,2024-08-05,FOB_SHIP_POINT,2024-08-09,3989550.72,0.1771,3283001.29,4432051.74,1,2024,3,8,3283001.29
ORD_000137,SERVICE,CUST_NVIDIA,NA,PL_CVD,PR_CVD_001,TN_07,USD,2025-01-15,2025-02-14,2025-02-17,2025-03-09,FOB_DESTINATION,2025-03-16,1620325.95,0.0429,1550813.96,1550813.96,2,2025,1,3,3101627.93
ORD_000138,CAPEX_TOOL,CUST_AMD,NA,PL_METROLOGY,PR_MET_003,TN_04,USD,2023-10-11,2023-12-24,2023-12-31,2024-01-14,FOB_SHIP_POINT,2024-01-23,45761942.85,0.2267,35387710.4,35387710.4,1,2024,1,1,35387710.4
ORD_000139,CAPEX_TOOL,CUST_QUALCOMM,NA,PL_CONTROL_SW,PR_SW_002,TN_130,USD,2024-05-24,2024-08-12,2024-08-14,2024-09-05,FOB_DESTINATION,2024-09-10,40967920.34,0.1766,33732985.61,33732985.61,1,2024,3,9,33732985.61
ORD_000140,UPGRADE,CUST_RENESAS,JP,PL_CVD,PR_CVD_004,TN_90,USD,2024-09-11,2024-10-20,2024-10-23,2024-11-11,FOB_DESTINATION,2024-11-14,2536920.03,0.1341,2196719.06,2196719.06,1,2024,4,11,2196719.06
ORD_000141,CAPEX_TOOL,CUST_QUALCOMM,NA,PL_PV_SOLAR,PR_PV_001,TN_05,CAD,2025-08-08,2025-10-22,2025-10-26,2025-11-19,FOB_SHIP_POINT,2025-12-18,37606032.54,0.274,27301979.62,36857672.49,2,2025,4,12,54603959.24
ORD_000142,CAPEX_TOOL,CUST_BROADCOM,NA,PL_METROLOGY,PR_MET_004,TN_45,USD,2024-03-15,2024-04-27,2024-05-02,2024-05-12,FOB_SHIP_POINT,2024-06-05,17282516.58,0.2077,13692937.89,13692937.89,1,2024,2,6,13692937.89
ORD_000143,CAPEX_TOOL,CUST_NXP,EU,PL_WET_CLEAN,PR_WC_003,TN_10,SEK,2024-03-13,2024-06-11,2024-06-20,2024-07-07,FOB_SHIP_POINT,2024-07-20,35365871.29,0.1733,29236965.8,306988140.86,2,2024,3,7,58473931.59
ORD_000144,CAPEX_TOOL,CUST_ASE,TW,PL_PVD,PR_PVD_001,TN_12,TWD,2024-08-03,2024-09-11,2024-09-20,2024-10-25,FOB_SHIP_POINT,2024-10-25,22596014.67,0.2406,17159413.54,549101233.27,2,2024,4,10,34318827.08
ORD_000145,SERVICE,CUST_INTEL,NA,PL_DISPLAY,PR_DISP_001,TN_90,MXN,2025-10-31,2025-11-29,2025-12-02,2025-12-10,FOB_SHIP_POINT,2025-12-25,455703.67,0.1092,405940.83,7306934.87,2,2025,4,12,811881.65
ORD_000146,CAPEX_TOOL,CUST_SONY,JP,PL_CVD,PR_CVD_001,TN_90,USD,2025-06-19,2025-08-06,2025-08-09,2025-08-17,FOB_DESTINATION,2025-09-14,17042488.59,0.0583,16048911.51,16048911.51,1,2025,3,9,16048911.51
ORD_000147,SPARES,CUST_SKHYNIX,KR,PL_DISPLAY,PR_DISP_002,TN_06,KRW,2023-10-09,2023-11-13,2023-11-23,2023-12-27,FOB_DESTINATION,2024-01-26,350555.16,0.146,299374.1,404155041.58,1,2024,1,1,299374.1
ORD_000148,SPARES,CUST_MICRON,NA,PL_E_BEAM,PR_EB_002,TN_07,CAD,2024-05-03,2024-05-14,2024-05-17,2024-06-11,FOB_DESTINATION,2024-06-19,232797.31,0.0221,227652.49,307330.86,6,2024,2,6,1365914.92
ORD_000149,SPARES,CUST_RENESAS,JP,PL_CMP,PR_CMP_001,TN_90,USD,2025-04-23,2025-07-18,2025-07-20,2025-07-28,FOB_DESTINATION,2025-08-22,138103.59,0.1493,117484.72,117484.72,8,2025,3,8,939877.79
ORD_000150,SPARES,CUST_SAMSUNG,KR,PL_CVD,PR_CVD_001,TN_130,KRW,2023-11-23,2023-12-23,2023-12-24,2024-01-21,FOB_DESTINATION,2024-02-12,285999.44,0.0349,276018.06,372624382.02,7,2024,1,2,1932126.43
ORD_000151,UPGRADE,CUST_NXP,EU,PL_EPI,PR_EPI_003,TN_04,SEK,2025-06-30,2025-08-08,2025-08-13,2025-09-10,FOB_SHIP_POINT,2025-09-16,2009215.72,0.2059,1595518.21,16752941.16,2,2025,3,9,3191036.41
ORD_000152,SERVICE,CUST_RENESAS,JP,PL_CVD,PR_CVD_004,TN_90,USD,2024-05-03,2024-05-21,2024-05-29,2024-07-01,FOB_DESTINATION,2024-07-24,256340.98,0.1714,212404.13,212404.13,5,2024,3,7,1062020.67
ORD_000153,CAPEX_TOOL,CUST_ASE,TW,PL_EPI,PR_EPI_003,TN_14,TWD,2025-07-02,2025-09-29,2025-10-01,2025-10-13,FOB_SHIP_POINT,2025-10-31,43761371.18,0.2737,31783883.88,1017084284.31,2,2025,4,10,63567767.77
ORD_000154,CAPEX_TOOL,CUST_MEDIATEK,TW,PL_PACKAGING,PR_PACK_002,TN_22,USD,2024-03-20,2024-06-16,2024-06-18,2024-07-21,FOB_DESTINATION,2024-08-02,15340002.03,0.1803,12574199.67,12574199.67,2,2024,3,8,25148399.33
ORD_000155,SERVICE,CUST_INFINEON,EU,PL_ETCH,PR_ETCH_002,TN_04,GBP,2024-09-28,2024-10-22,2024-10-25,2024-11-05,FOB_SHIP_POINT,2024-11-13,785906.55,0.0121,776397.08,605589.72,5,2024,4,11,3881985.38
ORD_000156,CAPEX_TOOL,CUST_INTEL,NA,PL_RTP,PR_RTP_003,TN_28,MXN,2025-01-22,2025-03-29,2025-03-31,2025-04-10,FOB_SHIP_POINT,2025-04-28,18123546.04,0.1105,16120894.21,290176095.71,2,2025,2,4,32241788.41
ORD_000157,CAPEX_TOOL,CUST_INFINEON,EU,PL_RTP,PR_RTP_002,TN_28,CHF,2024-01-19,2024-03-05,2024-03-12,2024-04-01,FOB_SHIP_POINT,2024-04-02,25873085.72,0.2209,20157721.09,17738794.56,2,2024,2,4,40315442.17
ORD_000158,CAPEX_TOOL,CUST_MICRON,NA,PL_RTP,PR_RTP_003,TN_28,CAD,2024-11-10,2025-01-21,2025-01-31,2025-02-10,FOB_DESTINATION,2025-02-10,48295361.74,0.1248,42268100.59,57061935.8,1,2025,1,2,42268100.59
ORD_000159,CAPEX_TOOL,CUST_UMC,TW,PL_PVD,PR_PVD_002,TN_65,TWD,2024-11-05,2024-11-18,2024-11-18,2024-12-24,FOB_DESTINATION,2025-01-03,6024385.47,0.076,5566532.17,178129029.53,2,2025,1,1,11133064.35
ORD_000160,CAPEX_TOOL,CUST_INTEL,NA,PL_ETCH,PR_ETCH_001,TN_180,MXN,2025-04-18,2025-05-25,2025-05-31,2025-06-29,FOB_DESTINATION,2025-07-26,12283929.05,0.1281,10710357.74,192786439.3,2,2025,3,7,21420715.48
ORD_000161,SPARES,CUST_NVIDIA,NA,PL_E_BEAM,PR_EB_002,TN_90,USD,2025-09-24,2025-11-03,2025-11-07,2025-12-03,FOB_SHIP_POINT,2025-12-28,243737.79,0.0368,234768.24,234768.24,4,2025,4,12,939072.94
ORD_000162,SPARES,CUST_SONY,JP,PL_ETCH,PR_ETCH_003,TN_45,USD,2025-01-02,2025-03-18,2025-03-25,2025-04-19,FOB_DESTINATION,2025-04-29,42445.51,0.1016,38133.04,38133.04,6,2025,2,4,228798.26
ORD_000163,CAPEX_TOOL,CUST_GFS,NA,PL_PACKAGING,PR_PACK_003,TN_180,USD,2024-07-28,2024-09-23,2024-09-29,2024-10-13,FOB_DESTINATION,2024-10-25,41426178.57,0.2823,29731568.36,29731568.36,1,2024,4,10,29731568.36
ORD_000164,SERVICE,CUST_NXP,EU,PL_PV_SOLAR,PR_PV_001,TN_28,NOK,2024-09-20,2024-10-05,2024-10-08,2024-10-15,FOB_SHIP_POINT,2024-10-23,1435219.38,0.1192,1264141.23,13652725.3,2,2024,4,10,2528282.46
ORD_000165,CAPEX_TOOL,CUST_BROADCOM,NA,PL_PACKAGING,PR_PACK_002,TN_28,USD,2024-09-01,2024-09-13,2024-09-21,2024-10-30,FOB_DESTINATION,2024-11-01,34349992.1,0.2829,24632379.33,24632379.33,2,2024,4,11,49264758.67
ORD_000166,SPARES,CUST_BROADCOM,NA,PL_METROLOGY,PR_MET_004,TN_16,USD,2025-05-30,2025-07-14,2025-07-24,2025-08-07,FOB_DESTINATION,2025-08-17,482509.88,0.064,451629.24,451629.24,6,2025,3,8,2709775.47
ORD_000167,SERVICE,CUST_ST,EU,PL_ETCH,PR_ETCH_004,TN_65,EUR,2024-02-26,2024-03-22,2024-03-27,2024-04-23,FOB_SHIP_POINT,2024-05-01,1615473.75,0.0002,1615150.66,1453635.59,4,2024,2,5,6460602.64
ORD_000168,SPARES,CUST_NVIDIA,NA,PL_DISPLAY,PR_DISP_003,TN_04,CAD,2024-05-11,2024-08-07,2024-08-14,2024-08-23,FOB_SHIP_POINT,2024-09-01,268237.8,0.0979,241977.32,326669.38,2,2024,3,9,483954.64
ORD_000169,UPGRADE,CUST_UMC,TW,PL_RTP,PR_RTP_002,TN_16,TWD,2023-11-16,2023-11-30,2023-12-05,2023-12-23,FOB_SHIP_POINT,2024-01-17,2159552.34,0.1091,1923945.18,61566245.82,3,2024,1,1,5771835.55
ORD_000170,CAPEX_TOOL,CUST_ASE,TW,PL_ION_IMPLANT,PR_IMPL_003,TN_12,USD,2023-12-01,2024-02-22,2024-03-01,2024-03-07,FOB_DESTINATION,2024-03-18,13196415.5,0.1895,10695694.76,10695694.76,2,2024,1,3,21391389.52
ORD_000171,CAPEX_TOOL,CUST_QUALCOMM,NA,PL_ION_IMPLANT,PR_IMPL_003,TN_130,MXN,2023-12-14,2024-01-26,2024-02-01,2024-03-01,FOB_DESTINATION,2024-03-06,45319016.78,0.14,38974354.43,701538379.79,2,2024,1,3,77948708.87
ORD_000172,SERVICE,CUST_BROADCOM,NA,PL_PACKAGING,PR_PACK_001,TN_04,USD,2025-03-12,2025-05-25,2025-05-27,2025-06-25,FOB_DESTINATION,2025-07-17,552817.52,0.1578,465582.92,465582.92,4,2025,3,7,1862331.67
ORD_000173,UPGRADE,CUST_GFS,NA,PL_METROLOGY,PR_MET_004,TN_28,CAD,2025-02-26,2025-04-28,2025-05-06,2025-05-22,FOB_DESTINATION,2025-06-11,2774029.24,0.1278,2419508.3,3266336.21,3,2025,2,6,7258524.91
ORD_000174,CAPEX_TOOL,CUST_SKHYNIX,KR,PL_PACKAGING,PR_PACK_003,TN_05,USD,2025-04-24,2025-05-07,2025-05-10,2025-05-20,FOB_SHIP_POINT,2025-05-23,10570905.67,0.2463,7967291.6,7967291.6,2,2025,2,5,15934583.2
ORD_000175,SPARES,CUST_MICRON,NA,PL_DISPLAY,PR_DISP_003,TN_130,CAD,2024-09-30,2024-10-23,2024-10-31,2024-11-21,FOB_SHIP_POINT,2024-12-03,194672.02,0.1378,167846.22,226592.39,6,2024,4,12,1007077.31
ORD_000176,SPARES,CUST_SKHYNIX,KR,PL_CMP,PR_CMP_003,TN_90,USD,2025-01-26,2025-04-19,2025-04-23,2025-05-21,FOB_SHIP_POINT,2025-06-07,333239.63,0.1394,286786.02,286786.02,9,2025,2,6,2581074.2
ORD_000177,CAPEX_TOOL,CUST_MICRON,NA,PL_DISPLAY,PR_DISP_001,TN_06,CAD,2024-02-16,2024-03-30,2024-03-30,2024-04-18,FOB_SHIP_POINT,2024-04-27,25457802.08,0.2843,18220148.95,24597201.08,1,2024,2,4,18220148.95
ORD_000178,CAPEX_TOOL,CUST_SONY,JP,PL_PVD,PR_PVD_004,TN_90,JPY,2025-06-24,2025-09-07,2025-09-09,2025-10-19,FOB_DESTINATION,2025-10-19,48190614.27,0.2902,34205698.01,5130854701.43,2,2025,4,10,68411396.02
ORD_000179,CAPEX_TOOL,CUST_SAMSUNG,KR,PL_DISPLAY,PR_DISP_003,TN_14,USD,2024-11-04,2024-12-13,2024-12-14,2024-12-28,FOB_DESTINATION,2024-12-31,25808276.52,0.1026,23160347.35,23160347.35,2,2024,4,12,46320694.69
ORD_000180,CAPEX_TOOL,CUST_BROADCOM,NA,PL_RTP,PR_RTP_001,TN_180,CAD,2025-07-19,2025-10-02,2025-10-08,2025-10-28,FOB_DESTINATION,2025-11-15,22254839.66,0.2846,15921112.29,21493501.59,2,2025,4,11,31842224.58
ORD_000181,SPARES,CUST_ST,EU,PL_PV_SOLAR,PR_PV_003,TN_45,EUR,2024-02-02,2024-03-25,2024-03-31,2024-04-20,FOB_DESTINATION,2024-04-21,380791.54,0.1385,328051.91,295246.72,4,2024,2,4,1312207.64
ORD_000182,CAPEX_TOOL,CUST_RENESAS,JP,PL_CMP,PR_CMP_003,TN_03,USD,2024-10-08,2024-12-09,2024-12-13,2024-12-25,FOB_SHIP_POINT,2024-12-29,48667647.33,0.2869,34704899.31,34704899.31,2,2024,4,12,69409798.62
ORD_000183,SPARES,CUST_NVIDIA,NA,PL_CONTROL_SW,PR_SW_002,TN_06,USD,2025-02-25,2025-03-31,2025-04-05,2025-04-23,FOB_DESTINATION,2025-05-23,251021.24,0.1481,213844.99,213844.99,5,2025,2,5,1069224.96
ORD_000184,CAPEX_TOOL,CUST_SAMSUNG,KR,PL_PVD,PR_PVD_002,TN_12,KRW,2024-11-12,2024-12-04,2024-12-07,2024-12-26,FOB_SHIP_POINT,2024-12-27,14818064.21,0.0969,13382193.78,18065961609.13,2,2024,4,12,26764387.57
ORD_000185,SERVICE,CUST_NXP,EU,PL_ION_IMPLANT,PR_IMPL_003,TN_06,GBP,2024-09-05,2024-10-16,2024-10-18,2024-11-01,FOB_DESTINATION,2024-11-21,1393929.9,0.1073,1244361.22,970601.75,5,2024,4,11,6221806.12
ORD_000186,SPARES,CUST_TSMC,TW,PL_DISPLAY,PR_DISP_002,TN_05,USD,2023-12-17,2024-03-02,2024-03-06,2024-04-02,FOB_DESTINATION,2024-05-01,74704.4,0.077,68952.16,68952.16,6,2024,2,5,413712.96
ORD_000187,UPGRADE,CUST_MEDIATEK,TW,PL_CVD,PR_CVD_003,TN_180,USD,2024-07-26,2024-09-13,2024-09-18,2024-10-05,FOB_DESTINATION,2024-10-05,3213010.96,0.1309,2792427.82,2792427.82,3,2024,4,10,8377283.46
ORD_000188,UPGRADE,CUST_MEDIATEK,TW,PL_ETCH,PR_ETCH_001,TN_90,USD,2024-02-04,2024-04-29,2024-05-04,2024-06-03,FOB_DESTINATION,2024-06-23,2979963.51,0.2272,2302915.8,2302915.8,3,2024,2,6,6908747.39
ORD_000189,CAPEX_TOOL,CUST_MICRON,NA,PL_CVD,PR_CVD_004,TN_12,CAD,2024-04-10,2024-06-10,2024-06-19,2024-07-11,FOB_SHIP_POINT,2024-08-08,23003967.45,0.202,18357166.03,24782174.14,2,2024,3,8,36714332.06
ORD_000190,CAPEX_TOOL,CUST_SONY,JP,PL_ETCH,PR_ETCH_004,TN_06,JPY,2025-04-04,2025-05-01,2025-05-01,2025-05-10,FOB_DESTINATION,2025-05-14,17564117.57,0.1628,14704679.23,2205701884.53,2,2025,2,5,29409358.46
ORD_000191,SPARES,CUST_MICRON,NA,PL_CMP,PR_CMP_003,TN_05,CAD,2025-01-30,2025-03-14,2025-03-20,2025-03-27,FOB_DESTINATION,2025-04-05,270421.41,0.0867,246975.87,333417.43,2,2025,2,4,493951.74
ORD_000192,CAPEX_TOOL,CUST_SKHYNIX,KR,PL_EPI,PR_EPI_003,TN_130,KRW,2024-12-07,2025-02-04,2025-02-06,2025-03-01,FOB_DESTINATION,2025-03-19,20202653.13,0.118,17818740.06,24055299076.99,1,2025,1,3,17818740.06
ORD_000193,SPARES,CUST_NXP,EU,PL_ETCH,PR_ETCH_001,TN_10,CHF,2024-06-14,2024-08-04,2024-08-07,2024-08-23,FOB_SHIP_POINT,2024-09-21,78376.4,0.1067,70013.63,61612.0,2,2024,3,9,140027.27
ORD_000194,UPGRADE,CUST_ASE,TW,PL_PVD,PR_PVD_004,TN_03,TWD,2025-09-19,2025-10-05,2025-10-14,2025-11-07,FOB_SHIP_POINT,2025-12-01,1497371.02,0.0736,1387164.51,44389264.3,2,2025,4,12,2774329.02
ORD_000195,CAPEX_TOOL,CUST_GFS,NA,PL_PVD,PR_PVD_004,TN_12,MXN,2024-01-29,2024-02-09,2024-02-11,2024-03-01,FOB_DESTINATION,2024-03-04,16696242.59,0.274,12121472.12,218186498.1,2,2024,1,3,24242944.23
ORD_000196,SPARES,CUST_ST,EU,PL_CONTROL_SW,PR_SW_001,TN_14,GBP,2024-05-27,2024-08-08,2024-08-18,2024-09-01,FOB_SHIP_POINT,2024-09-07,308501.12,0.1073,275398.95,214811.18,6,2024,3,9,1652393.68
ORD_000197,SPARES,CUST_ST,EU,PL_CONTROL_SW,PR_SW_001,TN_22,GBP,2023-12-30,2024-01-29,2024-02-07,2024-03-17,FOB_DESTINATION,2024-03-27,98597.49,0.1271,86065.75,67131.28,6,2024,1,3,516394.47
ORD_000198,SPARES,CUST_RENESAS,JP,PL_RTP,PR_RTP_002,TN_10,USD,2024-05-30,2024-07-09,2024-07-14,2024-08-21,FOB_SHIP_POINT,2024-09-04,415706.66,0.0525,393882.06,393882.06,2,2024,3,9,787764.11
